pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Staphylococcus aureus	1280	Tet(S)	3000192	0.122228	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline	Tetracycline antibiotic	plasmid,IS	pRE25(rep2),pKQ10(rep14a),pRUM(rep17),IS6
Staphylococcus aureus	1280	Tet(T)	3000193	0.001128	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline	Tetracycline antibiotic	plasmid	pSALNP9,pSTE1(repUS18)
Staphylococcus aureus	1280	Tet(W)	3000194	0.122228	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline	Tetracycline antibiotic		
Staphylococcus aureus	1280	Cfr 23S ribosomal RNA methyltransferase	3000202	0.996834		Lincosamide antibiotic,Oxazolidinone antibiotic,Phenicol antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	MecR1	3000215	0.536421		CarbaPenem,Cephalosporin,Cephamycin,Monobactam,Penam	plasmid,ICE,IS	pSK41(rep13),pMSA16(repUS12),pPM1(rep19),SAP015B(repUS22),SAP047A(rep5a),pWBG759(rep16),pLW043(rep15),Tn6012,pGO1(rep21),SAP059A(rep20),pSTE1(rep7a),pLGA251(rep21),IS1182,pN315(rep5a),IS256,pSJH101(rep16),SAP047A(repUS70),ICESauCOL-1,pSK108(rep21),pSJH901(rep19),pTW20(rep20),IS30,pUB110(rep22),IS6,pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	AcrB	3000216	0.999375		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Staphylococcus aureus	1280	BlaR1	3000217	0.562813		Penam		
Staphylococcus aureus	1280	ANT(6)	3000225	0.051044		Aminoglycoside antibiotic		
Staphylococcus aureus	1280	ANT(9)	3000228	0.224804		Aminoglycoside antibiotic		
Staphylococcus aureus	1280	ANT(3'')-Ia	3000232	0.000041		Aminoglycoside antibiotic		
Staphylococcus aureus	1280	TolC	3000237	0.000014		Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Staphylococcus aureus	1280	ErmC	3000250	0.156162	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid,IS	pMSA16(repUS12),pLW043(rep15),SAP102A(rep20),pSTE1(rep7a),pKKS825(repUS18),3,pSHaeB,pSA01-tet,pNE131(rep10),pRIVM1295-1,pN315(rep5a),SAP085B(repUS16),pUSA05-1-SUR15,pSJH101(rep16),2,pI5S5,pWBG738(rep10),pSVH7513b,pUSA03,pDLK1(rep10),pSTA-BLR-MRSA-DV-2,pPTDrAP2a,p83131B,pIM13(rep10),pSJH901(rep19),pSR02,pJ01-01,pC194(rep13),IS6,SAP016A(rep39),pAMalpha1(rep22),pGR2B,p11819p97(rep20),pUSA05-1-SUR9,p08-028c
Staphylococcus aureus	1280	MsrA	3000251	0.137775	Erythromycin,Quinupristin	Macrolide antibiotic,Streptogramin antibiotic	plasmid,ICE,IS	EDINA(rep20),p1969.Nb,SAP015B(repUS22),SAP047A(rep5a),pST75(rep19),pWBG759(rep16),VRSAp(rep20),p5118.Nb,pUSA04-1-SUR15,pLW043(rep15),pBORa53(rep19),pSUR1B,pCOL52-A5,pLGA251(rep21),pUSA04-2-SUR11,pC01,pN315(rep19),pV2200,pSJH901,UTSW55_2,SAP099B(repUS23),SAP105B(rep20),pUSA04-1-SUR14,pSaa6159(rep16),SAP071A(rep16),SAP045A(rep39),p1971.C01c,pN315(rep5a),UTSW55_3,TCH60plasmid(rep19),pUSA04-1-SUR22,ICESauMRSA252-1,pETB(rep19c),pSJH101(rep16),p2148.C01b,pSK1(repUS9),pUSA01-ISMMS,2,pUSA04-1-SUR13,SAP074A(rep20),pWBG752(rep5a),pWB224_2,pMRSA_23,pUCI62,pJ01-02,pSGAir0252,pWBG753(rep20),pC02,pSK108(rep21),pBORa53(rep16),pCFSAN007850,pSJH901(rep19),pWBG754(rep21),pSSP1(rep13),pUSA01(rep21),SAP106A(rep40),p1625.C01,pUSA04-3-SUR7,pSY333-45,pTW20(rep20),pUSA300HOUMR,pSK156(rep19),pMRSA_22,IS6,SAP016A(rep39),pS0385p1(rep7a),pUSA04-2-SUR9,MSSA476(rep7c),pAMalpha1(rep22),p11819p97(rep20),pUSA04-1-SUR1,pWBG759(rep19),pCSF41498_1,SAP099B(repUS46),pSAS(rep16),p3020.C01b
Staphylococcus aureus	1280	LsaA	3000300	0.000027	Clindamycin,Dalfopristin,Pleuromutilin,Quinupristin	Lincosamide antibiotic,Pleuromutilin antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	MphC	3000319	0.132692	Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin	Macrolide antibiotic	plasmid,ICE,IS	EDINA(rep20),p1969.Nb,SAP015B(repUS22),SAP047A(rep5a),pST75(rep19),pWBG759(rep16),p5118.Nb,pUSA04-1-SUR15,pLW043(rep15),pBORa53(rep19),pSUR1B,pCOL52-A5,pLGA251(rep21),pUSA04-2-SUR11,pC01,pN315(rep19),pV2200,pSJH901,UTSW55_2,SAP099B(repUS23),SAP105B(rep20),pUSA04-1-SUR14,pSaa6159(rep16),SAP071A(rep16),SAP045A(rep39),p1971.C01c,pN315(rep5a),TCH60plasmid(rep19),pUSA04-1-SUR22,UTSW55_4,ICESauMRSA252-1,pSJH101(rep16),p2148.C01b,pSK1(repUS9),pUSA01-ISMMS,2,pUSA04-1-SUR13,SAP074A(rep20),pWBG752(rep5a),pMRSA_23,pUCI62,pJ01-02,pSGAir0252,pWBG753(rep20),pC02,pSK108(rep21),pCFSAN007850,pSJH901(rep19),pWBG754(rep21),pSSP1(rep13),pUSA01(rep21),SAP106A(rep40),p1625.C01,pUSA04-3-SUR7,pUSA300HOUMR,pSK156(rep19),pMRSA_22,IS6,SAP016A(rep39),pS0385p1(rep7a),pUSA04-2-SUR9,MSSA476(rep7c),pAMalpha1(rep22),pUSA04-1-SUR1,pCSF41498_1,pWBG759(rep19),p11819p97(rep20),SAP099B(repUS46),pSAS(rep16),p3020.C01b
Staphylococcus aureus	1280	AAC(3)	3000322	0.000027		Aminoglycoside antibiotic		
Staphylococcus aureus	1280	ErmA	3000347	0.204351	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid,transposon,ICE,IS	DOp1(repUS43),pSK41(rep13),pWBG759(rep16),pLW043(rep15),Tn6012,Tn554,SAP071A(rep16),pN315(rep5a),IS256,ICESauMRSA252-1,pSJH101(rep16),ICESauCOL-1,Tn6133,pWBG752(rep5a),SAP071A(rep21),pSK108(rep21),pSJH901(rep19),ICESauT0131-1,SAP019A(rep19),pUB110(rep22),IS6,pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	ErmB	3000375	0.027329	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid,transposon,ICE,IS	pKQ10(rep14a),ICESauFPR3757-1,p21(rep5a),pFORC59,pSaa6159(rep16),pN315(rep5a),pSJH101(rep16),pWZ909(rep1),Tn917,SAP074A(rep20),Tn551,pSJH901(rep19),pRUM(rep17),pRE25(rep2),pAVX(repUS5),pSA8589(repUS18),pTW20(rep20),p4_03A17012,pGB354(rep1),IS6
Staphylococcus aureus	1280	NorA	3000391	0.998206	Acriflavine,CiprOfloxacin,Norfloxacin	Disinfecting agents and antiseptics,Fluoroquinolone antibiotic		
Staphylococcus aureus	1280	Sul1	3000410	0.000027	Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole	Sulfonamide antibiotic		
Staphylococcus aureus	1280	Sul2	3000412	0.000027	Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole	Sulfonamide antibiotic		
Staphylococcus aureus	1280	Fluoroquinolone resistant DNA topoisomerase	3000452	0.943819				
Staphylococcus aureus	1280	AcrD	3000491	0.999375		Aminoglycoside antibiotic		
Staphylococcus aureus	1280	AcrE	3000499	0.000014		Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam		
Staphylococcus aureus	1280	AcrF	3000502	0.999375		Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam		
Staphylococcus aureus	1280	CRP	3000518	0.000014		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam		
Staphylococcus aureus	1280	Staphylococcus aureus mupA conferring resistance to mupirocin	3000521	0.033445	Mupirocin	Mupirocin-like antibiotic	plasmid,IS	pSK41(rep13),pV030(rep23),SAP015B(repUS22),pLW043(rep15),pLGA251(rep21),pN315(rep19),SAP045A(rep39),pSaa6159(rep16),SAP099B(repUS23),SAP105B(rep20),pSepCH(rep13),pN315(rep5a),pKH13(rep13),pSJH101(rep16),2,SAP074A(rep20),pI5S5,SAP106B(rep5b),pUSA03,p1971.C01b,pWBG752(rep5a),pDLK1(rep10),pIM13(rep10),pSJH901(rep19),pWBG754(rep21),SAP106A(rep40),SAP105A(rep19b),pSTA481,Cassette(rep7a),pTW20(rep20),pJ01-01,pMRSA_24,pUB110(rep22),pC194(rep13),IS6,SAP016A(rep39),pAMalpha1(rep22),p11819p97(rep20),SAP099B(repUS46),pSAS(rep16),SAP108B(rep5b)
Staphylococcus aureus	1280	MacB	3000535	0.000041		Macrolide antibiotic		
Staphylococcus aureus	1280	Erm 23S ribosomal RNA methyltransferase	3000560	0.383684		Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	Tet(38)	3000565	0.998818	Tetracycline	Tetracycline antibiotic	plasmid,ICE	pSK41(rep13),DOp1(repUS43),SAP047A(rep5a),pWBG759(rep16),pLW043(rep15),pBORa53(rep19),SAP059A(rep20),SAP102A(rep20),pLGA251(rep21),pN315(rep19),pN315(rep5a),ICESauMRSA252-1,pSJH101(rep16),SAP047A(repUS70),SAP071A(rep21),pBORa53(rep16),pSK108(rep21),pSJH901(rep19),pTW20(rep20),SAP019A(rep19),pUB110(rep22),pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	Subclass B1 (metallo-) beta-lactamase	3000568	0.000068				
Staphylococcus aureus	1280	VanR	3000574	0.000544		glycoPeptide antibiotic		
Staphylococcus aureus	1280	ErmT	3000595	0.014759	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid,IS	pUR3912(rep13),pUB110(repUS12),pUB110(rep22),pC194(rep13),IS6,pSSP1(rep13),pS0385(rep21),3
Staphylococcus aureus	1280	ErmX	3000596	0.000014	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	MecA	3000617	0.635668	Methicillin	Penam	plasmid,transposon,ICE,IS	pSK41(rep13),DOp1(repUS43),pMSA16(repUS12),pPM1(rep19),SAP015B(repUS22),SAP047A(rep5a),pWBG759(rep16),pLW043(rep15),Tn6012,pGO1(rep21),Tn6191,SAP059A(rep20),pSTE1(rep7a),pLGA251(rep21),UTSW55_2,IS1182,pN315(rep5a),pSJH101(rep16),SAP047A(repUS70),ICESauCOL-1,pSK108(rep21),pSJH901(rep19),ICESa1,SAP105A(rep19b),pTW20(rep20),IS30,pUB110(rep22),IS6,pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	PC1 beta-lactamase (blaZ)	3000621	0.836581		Penam	plasmid,transposon,ICE,IS	DOp1(repUS43),pCH91(repUS20),pSK67-M1,pLW043(rep15),VRSAp(rep20),pVR-MSSA_03,SAP055A(rep20),SAP102A(rep20),pTF3198,pC01,pWBG745(rep24a),Tn552,pPS00086.1A.1,IS1182,pUB110(repUS12),pSA564,pSAU749,pPI2(rep13),p2148.C01b,2,pHUV05-03,pM121,pN315,ICESauTW20-1,pJ01-02,pDLK1(rep10),pSK108(rep21),pMI,pSJH901(rep19),p01KUH180129,pCA15,Cassette(rep7a),pETB(repUS5),pTW20(rep20),pSALNT46,pSK156(rep19),pFORC_090.1,pMRSA_22,pST20130938,p3020.C01b,pCFSAN007851,pI6T6,pWBG746(rep19),II,pSK41(rep13),SAP056A(rep16),SAP014A(repUS12),SAP015B(repUS22),pSR03,SAP047A(rep5a),pWBG759(rep16),pCFSAN007894,SAP059A(rep20),pZY05,pSAU071,pST20130942,pTPS3156,pUSA04-2-SUR11,pN315(rep19),pFORC59,pN315(rep5a),p01KUH180038,TCH60plasmid(rep19),ICESauMRSA252-1,pETB(rep19c),ICESauCOL-1,SAP047A(repUS70),ICESauED98-1,pUSA04-1-SUR13,pST20130940,pI3T3,pWBG752(rep5a),pUCI62,pBORa53(rep16),pNCCP14558,pWBG754(rep21),SAP106A(rep40),p01KUH180062,SAP019A(rep19),pUSA300HOUMR,SAP016A(rep39),pS0385p1(rep7a),pSK67M1(rep20),pI4T8,pAMalpha1(rep22),pWBG759(rep19),SAP099B(repUS46),pPI1(rep40),pSAS,p1969.Nb,p5118.Nb,pUSA04-1-SUR15,pGO1(rep21),p21(rep5a),pSUR1B,ICESauST398-1,pSaa6159(rep16),UTSW55_2,SAP099B(repUS23),SAP105B(rep20),pUSA04-1-SUR14,pSepCH(rep13),pST20130939,p1971.C01c,rep(CN1(rep21),pSASP2,pSJH101(rep16),pUSA500,pI1T1,SAP074A(rep20),pCA12,pMRSA_23,pWBG753(rep20),pC02,pno10,pUCI28,pRJ9(rep5c),p01KUN1163,pAVX(repUS5),pUSA04-3-SUR7,ICESauT0131-1,IS6,pKH1(rep7a),pUSA04-2-SUR9,p11819-97,MSSA476(rep7c),pUSA300HOUMS,pVGC1_1,pUSA04-1-SUR1,p08-028a,AP071A(rep19),pSAS(rep16),SAP045A(rep39),pWBG747(rep19),pNCCP14562,pLUH02,EDINA(rep20),pPM1(rep19),pST75(rep19),pBORa53(rep19),pLGA251(rep21),pSJH901,pV2200,SAP071A(rep16),pGR2A,IS256,UTSW55_3,pUSA04-1-SUR22,UTSW55_4,pUSA01-ISMMS,pSaa6159,pJRA307-1,pSR01,SAP071A(rep21),p01KUH140046,ICESauJKD6008-1,pIM13(rep10),ICE6013,pUSA01(rep21),SAP105A(rep19b),pl1_M2024,p1625.C01,SAP057A(rep20),SAP063A(rep20),pMRSA_24,pJMUB3031,p11819p97(rep20),IS21
Staphylococcus aureus	1280	MarR	3000718	0.999959		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Staphylococcus aureus	1280	Antibiotic sensitive dihydrofolate reductase	3000745	0.999402	Brodimoprim,Iclaprim,Tetroxoprim,Trimethoprim	Diaminopyrimidine antibiotic		
Staphylococcus aureus	1280	MepR	3000746	0.998464		Tetracycline antibiotic	plasmid,ICE	ICESauTCH1516-1,DOp1(repUS43),pWBG759(rep16),pBORa53(rep19),Tn6012,SAP059A(rep20),pN315(rep19),pSaa6159(rep16),pN315(rep5a),pSJH101(rep16),ICESauCOL-1,pBORa53(rep16),ICESauMu3-1,pSJH901(rep19),ICESauJKD6008-2,pTW20(rep20),SAP019A(rep19),pUB110(rep22),pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	MexE	3000803	0.000027		Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic		
Staphylococcus aureus	1280	MexH	3000807	0.000054		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic		
Staphylococcus aureus	1280	MexI	3000808	0.000041		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic		
Staphylococcus aureus	1280	MgrA	3000815	0.999171		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Peptide antibiotic,Tetracycline antibiotic	plasmid,ICE,IS	DOp1(repUS43),pSK41(rep13),ICESauTCH1516-1,SAP019A(rep19),pTW20(rep20),pN315(rep5a),pWBG759(rep16),IS256,pUB110(rep22),ICESauFPR3757-1,Tn6012,MSSA476(rep7c),ICESauMRSA252-1,pSJH101(rep16),pWBG759(rep19),SAP074A(rep20)
Staphylococcus aureus	1280	CpxA	3000830	0.000014		Aminocoumarin antibiotic,Aminoglycoside antibiotic		
Staphylococcus aureus	1280	ArlR	3000838	0.998981		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic	plasmid,ICE,IS	DOp1(repUS43),ICESauTCH1516-1,SAP019A(rep19),pBORa53(rep16),pN315(rep5a),pWBG759(rep16),pUB110(rep22),IS256,ICESauFPR3757-1,pBORa53(rep19),MSSA476(rep7c),ICESauMRSA252-1,pSJH101(rep16),ICESauCOL-1,pWBG759(rep19),ICESauED98-1
Staphylococcus aureus	1280	ArlS	3000839	0.996725		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic	plasmid,ICE,IS	DOp1(repUS43),ICESauTCH1516-1,SAP019A(rep19),pBORa53(rep16),pN315(rep5a),pWBG759(rep16),pUB110(rep22),IS256,ICESauFPR3757-1,pBORa53(rep19),MSSA476(rep7c),ICESauMRSA252-1,pSJH101(rep16),ICESauCOL-1,pWBG759(rep19),ICESauED98-1
Staphylococcus aureus	1280	Defensin resistant mprF	3000863	0.994401		Peptide antibiotic		
Staphylococcus aureus	1280	TEM-1	3000873	0.000068	Amoxicillin,Ampicillin,Cefalotin,Cefazolin	Cephalosporin,Penam		
Staphylococcus aureus	1280	TEM-116	3000979	0.000448		Cephalosporin,Monobactam,Penam,Penem		
Staphylococcus aureus	1280	TEM-162	3001028	0.000014		Cephalosporin,Monobactam,Penam,Penem	plasmid	ColRNAI
Staphylococcus aureus	1280	TEM-171	3001037	0.000041		Cephalosporin,Monobactam,Penam,Penem		
Staphylococcus aureus	1280	TEM-181	3001044	0.000109		Cephalosporin,Monobactam,Penam,Penem	plasmid	pYDC107_70
Staphylococcus aureus	1280	MecC	3001209	0.003629	Methicillin	Penam		
Staphylococcus aureus	1280	TEM-207	3001384	0.000027		Cephalosporin,Monobactam,Penam,Penem		
Staphylococcus aureus	1280	OXA-2	3001397	0.000014	Amoxicillin,Ampicillin,Ceftazidime,Meropenem	CarbaPenem,Cephalosporin,Penam		
Staphylococcus aureus	1280	OXA-72	3001705	0.000014		CarbaPenem,Cephalosporin,Penam		
Staphylococcus aureus	1280	OXA-181	3001784	0.000014		CarbaPenem,Cephalosporin,Penam		
Staphylococcus aureus	1280	KPC-2	3002312	0.000014		CarbaPenem,Cephalosporin,Monobactam,Penam		
