pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Mycobacterium tuberculosis	1773	APH(3'')-Ib	3002639	0.000414	Streptomycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	APH(3')-Ia	3002641	0.000552	Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	APH(3')-Va	3002649	0.000138	Neomycin,Paromomycin,Ribostamycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	APH(4)-Ia	3002655	0.000138	Hygromycin B	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	APH(6)-Id	3002660	0.000276	Streptomycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	APH(7'')-Ia	3002661	0.00138	Hygromycin B	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	CatI	3002683	0.000138	Azidamfenicol,Chloramphenicol,Thiamphenicol	Phenicol antibiotic		
Mycobacterium tuberculosis	1773	Plasmid-encoded cat (pp-cat)	3002689	0.000138	Azidamfenicol,Chloramphenicol,Thiamphenicol	Phenicol antibiotic		
Mycobacterium tuberculosis	1773	DfrA12	3002858	0.000138	Trimethoprim	Diaminopyrimidine antibiotic		
Mycobacterium tuberculosis	1773	MfpA	3003035	0.993515	CiprOfloxacin,Sparfloxacin	Fluoroquinolone antibiotic		
Mycobacterium tuberculosis	1773	SmeE	3003056	0.000138		Fluoroquinolone antibiotic,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic		
Mycobacterium tuberculosis	1773	FosA5	3003209	0.000138	CiprOfloxacin	Fluoroquinolone antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin	3003283	0.992274	Rifabutin,Rifampin,Rifapentine,Rifaximin	Rifamycin antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones	3003295	0.160044	CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin	Fluoroquinolone antibiotic		
Mycobacterium tuberculosis	1773	Morganella morganii gyrB conferring resistance to fluoroquinolones	3003306	0.000138	CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin	Fluoroquinolone antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis embB mutant conferring resistance to ethambutol	3003326	0.429222	Ethambutol	Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis embC mutant conferring resistance to ethambutol	3003327	0.296496	Ethambutol	Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	0.000138	Chloramphenicol,CiprOfloxacin,Nalidixic acid	Fluoroquinolone antibiotic,Phenicol antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis katG mutations conferring resistance to isoniazid	3003392	0.949365	Isoniazid	Isoniazid-like antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis inhA mutations conferring resistance to isoniazid	3003393	0.039183	Isoniazid	Isoniazid-like antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis pncA mutations conferring resistance to pyrazinamide	3003394	0.12431	Pyrazinamide	Pyrazine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	3003395	0.156733	Streptomycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis tlyA mutations conferring resistance to aminoglycosides	3003445	0.000414	Capreomycin,Streptomycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis iniA mutant conferring resistance to ethambutol	3003448	0.019868	Ethambutol	Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis iniC mutant conferring resistance to ethambutol	3003451	0.001518	Ethambutol	Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis embA mutant conferring resistance to ethambutol	3003453	0.050911	Ethambutol	Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis embR mutant conferring resistance to ethambutol	3003455	0.049531	Ethambutol	Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis ethA with mutation conferring resistance to ethionamide	3003458	0.020419	Ethionamide	Thioamide antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis gyrB mutant conferring resistance to fluoroquinolones	3003459	0.015315	Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin	Fluoroquinolone antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis ndh with mutation conferring resistance to isoniazid	3003461	0.036976	Isoniazid	Isoniazid-like antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis kasA mutant conferring resistance to isoniazid	3003463	0.183775	Isoniazid	Isoniazid-like antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis gidB mutation conferring resistance to streptomycin	3003470	0.041667	Streptomycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	TetR	3003479	0.000552		Tetracycline antibiotic		
Mycobacterium tuberculosis	1773	PmrF	3003578	0.000138		Peptide antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin	3003784	0.993102	Fosfomycin	Phosphonic acid antibiotic		
Mycobacterium tuberculosis	1773	Mrx	3003839	0.000138		Macrolide antibiotic		
Mycobacterium tuberculosis	1773	KdpE	3003841	0.000138		Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	EfpA	3003955	0.997655	Isoniazid,Rifampin	Isoniazid-like antibiotic,Rifamycin antibiotic		
Mycobacterium tuberculosis	1773	LfrA	3003967	0.000138		Fluoroquinolone antibiotic		
Mycobacterium tuberculosis	1773	Klebsiella pneumoniae OmpK37	3004122	0.000138	Cefotaxime,Cefoxitin	Cephalosporin,Cephamycin		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis thyA with mutation conferring resistance to para-aminosalicylic acid	3004153	0.260762	Para-aminosalicylic acid	Salicylic acid antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	3004157	0.032147	Para-aminosalicylic acid	Salicylic acid antibiotic		
Mycobacterium tuberculosis	1773	Enterococcus faecalis chloramphenicol acetyltransferase	3004458	0.000138	Chloramphenicol	Phenicol antibiotic	plasmid	pGB354(rep7a)
Mycobacterium tuberculosis	1773	Klebsiella pneumoniae KpnG	3004588	0.000414		Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic		
Mycobacterium tuberculosis	1773	AAC(3)-IId	3004623	0.000276	2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin	Aminoglycoside antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis rpsA mutations conferring resistance to pyrazinamide	3004721	0.007174	Pyrazinamide	Pyrazine antibiotic		
Mycobacterium tuberculosis	1773	QacEdelta1	3005010	0.000138		Disinfecting agents and antiseptics		
Mycobacterium tuberculosis	1773	EptB	3005047	0.000276	Colistin A,Colistin B	Peptide antibiotic		
Mycobacterium tuberculosis	1773	ArnT	3005053	0.000138	Colistin A,Colistin B	Peptide antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis ethA mutations conferring resistance to isoniazid	3005105	0.011865	Isoniazid	Isoniazid-like antibiotic		
Mycobacterium tuberculosis	1773	CTX-M-226	3005649	0.000138		Cephalosporin		
Mycobacterium tuberculosis	1773	OXA-833	3006030	0.000138		CarbaPenem,Cephalosporin,Penam		
Mycobacterium tuberculosis	1773	OXA-923	3006109	0.000138		CarbaPenem,Cephalosporin,Penam		
Mycobacterium tuberculosis	1773	BlaC	3007182	0.996413	Amoxicillin,Cefalotin,Cefoxitin,Temocillin,Ticarcillin	Cephalosporin,Cephamycin,Penam,Penem		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis Rv1258c mutations confer resistance to ethambutol and capreomycin	3007185	0.001656	Capreomycin,Ethambutol	Aminoglycoside antibiotic,Polyamine antibiotic		
Mycobacterium tuberculosis	1773	Mycobacterium tuberculosis Rv1258c mutations confer resistance to pyrazinamide, isoniazid, and streptomycin	3007186	0.002621	Isoniazid,Pyrazinamide,Streptomycin	Aminoglycoside antibiotic,Isoniazid-like antibiotic,Pyrazine antibiotic		
Mycobacterium tuberculosis	1773	ANT(9)-Ib	3007401	0.000276	Spectinomycin	Aminoglycoside antibiotic		
