pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Klebsiella pneumoniae	573	Tet(O)	3000190	0.000981	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline	Tetracycline antibiotic		
Klebsiella pneumoniae	573	Tet(S)	3000192	0.000981	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline	Tetracycline antibiotic		
Klebsiella pneumoniae	573	Tet(W)	3000194	0.000981	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline	Tetracycline antibiotic		
Klebsiella pneumoniae	573	Cfr 23S ribosomal RNA methyltransferase	3000202	0.000188		Lincosamide antibiotic,Oxazolidinone antibiotic,Phenicol antibiotic,Streptogramin antibiotic		
Klebsiella pneumoniae	573	Tet(X)	3000205	0.000563	Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline,Tigecycline	Tetracycline antibiotic		
Klebsiella pneumoniae	573	EmrK	3000206	0.000188		Tetracycline antibiotic		
Klebsiella pneumoniae	573	AcrB	3000216	0.99301		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic	plasmid,IS	pNDM-MAR(IncHI1B),IncQ2,IS4,IncA/C2,ColRNAI,IS1,IncL/M,pOXA-48(IncL/M),IncR,K(IncFII),pBK30683(FIA),HI1(IncFIA),pHN7A8(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	BlaR1	3000217	0.000021		Penam		
Klebsiella pneumoniae	573	ANT(9)	3000228	0.001669		Aminoglycoside antibiotic		
Klebsiella pneumoniae	573	ANT(4')	3000229	0.000125		Aminoglycoside antibiotic		
Klebsiella pneumoniae	573	ANT(2'')-Ia	3000230	0.018905	Dibekacin,Kanamycin A,Sisomicin,Tobramycin	Aminoglycoside antibiotic	plasmid,transposon,integron,IS	In308,pCAV1151-83,KP1768_p1,pKPC-edb7,IncN3,In164,pNDM-MAR(IncHI1B),In282,pKQPS2,IncHI2,In355,IncN,In159,In574,unitig_1,In299,Tn2000,pKPN-068,In161,In45,IncHI2A,p3846_IncHI2_mcr,IncA/C2,pCAV1193-166,pIncAC2-1502320,IncQ1,IS110,pB171(IncFIB),pKPN1705-3,IncR,K(IncFII),p1AB5075,In1018,In1295,In890,pC45-VIM4,unitig_2,In498,In695,pOXA-48(IncL/M),IncN2,pC9_003,In460,pASP-135,pBT2436,pPMK1-NDM,pKEC-dc3,pCFSAN000405_01,IncAC2,In290,pKPN5,pKPC_CAV1344,In610,K(IncFIB),pQil(IncFIB),pPA45B,p22429,pCTXM9_020038,In293,IncP1,NR5632_p1,IS6,KP1766_p1,In300,pAMS-38c,In571,tig00000516_pilon,In836,IS1,In305,pAR-0405,ColRNAI,pFORC79_2,In636,pNDM-Mar(IncFIB),pMU407(IncL/M),In594,pCAV1099-69
Klebsiella pneumoniae	573	ANT(3'')-Ia	3000232	0.454523		Aminoglycoside antibiotic		
Klebsiella pneumoniae	573	TolC	3000237	0.987856		Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Klebsiella pneumoniae	573	Chloramphenicol phosphotransferase	3000249	0.000918		Phenicol antibiotic		
Klebsiella pneumoniae	573	ErmC	3000250	0.000292	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid	pDLK1(rep10),pGR2B
Klebsiella pneumoniae	573	EmrY	3000254	0.000146		Tetracycline antibiotic		
Klebsiella pneumoniae	573	MarA	3000263	0.985665		CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic	plasmid,integron	IncP1,In498,IncA/C2,pQil(IncFIB),IncX3,ColRNAI,IncFII,Alpha(IncI1),IncR,K(IncFII),pBK30683(FIA),HI1(IncFIA),K(IncFIB)
Klebsiella pneumoniae	573	EmrE	3000264	0.000042				
Klebsiella pneumoniae	573	MphA	3000316	0.291351	Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Telithromycin	Macrolide antibiotic	plasmid,integron,IS	pIncFIBpQil,pYJ6-NDM5,p142_A-OXA181,pC15_001,pEcIMT16316,pMBR_DHA-1_1C_EAN40,pEco70745_1,Col440I,IncN3,HI1(IncFIA),In761,pNDM-MAR(IncHI1B),In282,pMCR8_020135,p1605752FIB,pC-F-164_A-OXA140,pNMBU-W13E19_01,IncHI2,pCR14_3,IncN,pSECR18-2374A,IncX1,IncL/M,p16-6773.1,In1227,pC51_002,In337,2,A,pAMA1167-NDM-5(IncFII),pIncFII,unitig_1,pJJ1887-5,pMBR_DHA-1_1CV3,In1368,pCAV1453-208,pKp_Goe_070-1,IncFII,pCombat13F7-2,pCoo(IncFII),pECAZ146_1,p1_115069,pCR14_1,pSCM96-1,pKPN-IT-8788,pM217_FII,pLAP2_020030,pSH11G0791,pKPN-821,pCf75,tig00001069_pilon,pECAZ155_KPC,pCAV1417-67,In879,pMBR_DHA-1_1C_EAN23,IncHI2A,tig00000001,p44-1,IncA/C2,pY9645-166,p220k,pIncAC2-1502320,pKp199-1,tig00000000,In1162,pSCKLB555-4,IS110,pB171(IncFIB),p13P460A-2,pIncFIA,In504,pKpvST147B_virulence,IncU,pMBR_DHA-1_1C,pAMSH1,p51015_CTX_M_15,IncB/O/K/Z,pYPE12-122k,IncX3,In705,pMNCRE53_4,IncX5,pIncF,pF93-2_1,pKp_Goe_208-1,K(IncFII),IncR,pIncN,In556,IncR IncN,pSE11(IncFII),p13190-1,pKLP268-3,pKPN39427.1,pNH25.2,pQnrB_LL34,p1_015093,Col156,pMBR_DHA-1_1C_19KM28,In555,KPN207_p3,unitig_2,pZZW20-108K,p47733_NDM_5,In498,tig00001160,pDMC1097-218.836kb,pKPN-a68,pKPX1(IncFII),p704SK6_2,pNY9_1,pSMKP03M,pS44-1,p2019036D-mcr8-345kb,pUTI89(IncFII),pKp_Goe_917-3,pMNCRE69_4,pIncFIBK,pKPN-498,1,p3-H9,tig00000001_pilon,pKPC_CAV1042-89,pKP91(IncFII),K(IncFIB),tig00000168_pilon,pQil(IncFIB),pAUSMDU3562-1,pCRKP-1215_2,pE28_002,pMBR_DHA-1_1CV2_18KM2517,In1249,pRSB107(IncFII),p34618-207.543kb,pEC316_3,pHN7A8(IncFII),pMBR_DHA-1_1C_18KM2813,pECAZ153_KPC,pZD02,p52148_NDM_5,p1,ColKP3,pSUH-1,In901,pDA33144-220,In1207,IncA/C,pCTXM15_005784,pBK30683(FIA),tig00000004,In54,IS1,p14EC029b,IS5,pKPHS1(IncFIB),pR210-2-VIM,pMBR_DHA-1_1CV2,IS6,AP001918(IncFIB),In1036,pCTXM3_020032,pKP2_3,p5-20710,pC50_002,In516,pGSH8M-1-2,IS1380,pEC881_1,IncFIA,In1030,Yp(IncFII),pMCR1_025943,pMS14393B,unitig_1_pilon,pBK13043-1,pASP-a58,pEC732_IMP14,In153,tig00000002,In784,p2,pKPNH54.1,pAPHA_2019,pCuAs,pKPN-7c3,In817,tig00000500_pilon,p1_020003,pWSZBR,pC629,IncFIB IncFII,pSF-173-1,pYY76-1-1,pMBR_DHA-1_1C_18KM1950,pCTXM15_000533,pMBR_DHA-1_2C_19KM57,pCTXM199_025970,pAUSMDU3562-2,pAUSMDU00008079_01,pLB_CTX-M-15_PT109,pMBR_DHA-1_1CO,p50595_ERM,ColRNAI,tig00007555j7554,pKPC2,pNDM5_020007,Alpha(IncI1),p47733_CTX_M_15,unitig_3j3rc_linear,pNDM-Mar(IncFIB),B,pC2660-2,p87912,pMU407(IncL/M),In594,pKP27-MPH,pKPC-484,p51015_NDM_1,pKPN3-like,In502,pKp_Goe_629-1,pZYST1C1,p13P484A-2,pCRKP-2297_2,pKP121-1-mcr
Klebsiella pneumoniae	573	MphB	3000318	0.000188	Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin	Macrolide antibiotic	plasmid	pO83_CORR
Klebsiella pneumoniae	573	MphC	3000319	0.000021	Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin	Macrolide antibiotic		
Klebsiella pneumoniae	573	AAC(3)	3000322	0.291205		Aminoglycoside antibiotic		
Klebsiella pneumoniae	573	ErmA	3000347	0.000042	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Klebsiella pneumoniae	573	EreA	3000361	0.000751	Clarithromycin,Erythromycin,Roxithromycin	Macrolide antibiotic	plasmid,integron	In282,In889,In578,pKPN528-3,In49,In556
Klebsiella pneumoniae	573	EreB	3000363	0.000897	Azithromycin,Clarithromycin,Erythromycin,Roxithromycin	Macrolide antibiotic	plasmid,integron,IS	pNDM-MAR(IncHI1B),IS5,IS91,In498,K(IncFIB)
Klebsiella pneumoniae	573	ErmB	3000375	0.025603	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid,transposon,integron,IS	pYJ6-NDM5,IncFIA,IncA/C2,pMPCMY-2,pCP53-mcr,In153,p2,pZYST1C2,pIncFIA,In504,HI1(IncFIA),K(IncFIB),pYPE12-122k,pCRKP-1215_2,In573,K(IncFII),pHN7A8(IncFII),pAMA1167-NDM-5(IncFII),pIncFII,pSE11(IncFII),p50595_ERM,In901,IncFII,Alpha(IncI1),In1207,pCoo(IncFII),Tn6295,p2_025970,p47733_NDM_5,In498,p1002-1,IS6,AP001918(IncFIB),pOXA-48(IncL/M),pCRKP-2297_2
Klebsiella pneumoniae	573	MexA	3000377	0.000021		Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic		
Klebsiella pneumoniae	573	MexB	3000378	0.000021		Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic		
Klebsiella pneumoniae	573	OprM	3000379	0.000125		Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic		
Klebsiella pneumoniae	573	NorA	3000391	0.000021	Acriflavine,CiprOfloxacin,Norfloxacin	Disinfecting agents and antiseptics,Fluoroquinolone antibiotic		
